# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2022-05-02
#
# GRDC-No.:              1662200
# River:                 NILE RIVER
# Station:               HUDEIBA + HASSANAB
# Country:               --
# Latitude (DD):       17.65
# Longitude (DD):      33.65
# Catchment area (km²):      
# Altitude (m ASL):        -999.00
# Next downstream station:      -
# Remarks:               
# Owner of original data: United Kingdom - Centre for Ecology and Hydrology (CEH) Wallingford
#************************************************************
#
# Data Set Content:      MEAN MONTHLY DISCHARGE (MQ)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1908 - 1982
# No. of years:          75
# Last update:           2018-07-02
#
# Table Header:
#     YYYY-MM-DD - Date (DD=00)
#     hh:mm      - Time
#     Original   - original (provided) data
#     Calculated - GRDC calculated from daily data
#     Flag       - percentage of valid values used for calculation from daily data
#************************************************************
#
# Data lines: 893
# DATA
YYYY-MM-DD;hh:mm; Original; Calculated; Flag
1947-07-01;--:--;   1539.352;   -999.000;   0
1947-08-01;--:--;   5949.074;   -999.000;   0
1947-09-01;--:--;   7013.889;   -999.000;   0
1947-10-01;--:--;   4131.944;   -999.000;   0
1947-11-01;--:--;   1828.704;   -999.000;   0
1947-12-01;--:--;   1481.481;   -999.000;   0
1948-01-01;--:--;   1232.000;   -999.000;   0
1948-02-01;--:--;   1017.000;   -999.000;   0
1948-03-01;--:--;   1090.000;   -999.000;   0
1948-04-01;--:--;   1037.000;   -999.000;   0
1948-05-01;--:--;    821.000;   -999.000;   0
1948-06-01;--:--;   1095.000;   -999.000;   0
1948-07-01;--:--;   2662.000;   -999.000;   0
1948-08-01;--:--;   5973.000;   -999.000;   0
1948-09-01;--:--;   6211.000;   -999.000;   0
1948-10-01;--:--;   5077.000;   -999.000;   0
1948-11-01;--:--;   2608.000;   -999.000;   0
1948-12-01;--:--;   1568.000;   -999.000;   0
1949-01-01;--:--;   1265.000;   -999.000;   0
1949-02-01;--:--;   1029.000;   -999.000;   0
1949-03-01;--:--;   1015.000;   -999.000;   0
1949-04-01;--:--;   1060.000;   -999.000;   0
1949-05-01;--:--;    952.000;   -999.000;   0
1949-06-01;--:--;   1026.000;   -999.000;   0
1949-07-01;--:--;   2475.000;   -999.000;   0
1949-08-01;--:--;   6347.000;   -999.000;   0
1949-09-01;--:--;   6674.000;   -999.000;   0
1949-10-01;--:--;   4218.000;   -999.000;   0
1949-11-01;--:--;   2160.000;   -999.000;   0
1949-12-01;--:--;   1553.000;   -999.000;   0
1950-01-01;--:--;   1329.000;   -999.000;   0
1950-02-01;--:--;   1070.000;   -999.000;   0
1950-03-01;--:--;   1026.000;   -999.000;   0
1950-04-01;--:--;   1068.000;   -999.000;   0
1950-05-01;--:--;   1105.000;   -999.000;   0
1950-06-01;--:--;   1068.000;   -999.000;   0
1950-07-01;--:--;   2027.000;   -999.000;   0
1950-08-01;--:--;   6085.000;   -999.000;   0
1950-09-01;--:--;   6481.000;   -999.000;   0
1950-10-01;--:--;   3770.000;   -999.000;   0
1950-11-01;--:--;   1886.000;   -999.000;   0
1950-12-01;--:--;   1370.000;   -999.000;   0
1951-01-01;--:--;   1123.000;   -999.000;   0
1951-02-01;--:--;    768.000;   -999.000;   0
1951-03-01;--:--;   1049.000;   -999.000;   0
1951-04-01;--:--;   1022.000;   -999.000;   0
1951-05-01;--:--;    649.000;   -999.000;   0
1951-06-01;--:--;    752.000;   -999.000;   0
1951-07-01;--:--;   1657.000;   -999.000;   0
1951-08-01;--:--;   5264.000;   -999.000;   0
1951-09-01;--:--;   4861.000;   -999.000;   0
1951-10-01;--:--;   3920.000;   -999.000;   0
1951-11-01;--:--;   2218.000;   -999.000;   0
1951-12-01;--:--;   1400.000;   -999.000;   0
1952-01-01;--:--;   1000.000;   -999.000;   0
1952-02-01;--:--;   1065.000;   -999.000;   0
1952-03-01;--:--;   1026.000;   -999.000;   0
1952-04-01;--:--;    868.000;   -999.000;   0
1952-05-01;--:--;    601.000;   -999.000;   0
1952-06-01;--:--;    787.000;   -999.000;   0
1952-07-01;--:--;   1665.000;   -999.000;   0
1952-08-01;--:--;   4293.000;   -999.000;   0
1952-09-01;--:--;   5671.000;   -999.000;   0
1952-10-01;--:--;   3610.000;   -999.000;   0
1952-11-01;--:--;   1712.000;   -999.000;   0
1952-12-01;--:--;   1179.000;   -999.000;   0
1953-01-01;--:--;    918.000;   -999.000;   0
1953-02-01;--:--;    851.000;   -999.000;   0
1953-03-01;--:--;   1049.000;   -999.000;   0
1953-04-01;--:--;    887.000;   -999.000;   0
1953-05-01;--:--;    653.000;   -999.000;   0
1953-06-01;--:--;    922.000;   -999.000;   0
1953-07-01;--:--;   2348.000;   -999.000;   0
1953-08-01;--:--;   6197.000;   -999.000;   0
1953-09-01;--:--;   5555.000;   -999.000;   0
1953-10-01;--:--;   3729.000;   -999.000;   0
1953-11-01;--:--;   1836.000;   -999.000;   0
1953-12-01;--:--;   1329.000;   -999.000;   0
1954-01-01;--:--;    881.000;   -999.000;   0
1954-02-01;--:--;    963.000;   -999.000;   0
1954-03-01;--:--;   1060.000;   -999.000;   0
1954-04-01;--:--;    999.000;   -999.000;   0
1954-05-01;--:--;    623.000;   -999.000;   0
1954-06-01;--:--;    871.000;   -999.000;   0
1954-07-01;--:--;   2777.000;   -999.000;   0
1954-08-01;--:--;   6907.000;   -999.000;   0
1954-09-01;--:--;   7137.000;   -999.000;   0
1954-10-01;--:--;   5227.000;   -999.000;   0
1954-11-01;--:--;   2260.000;   -999.000;   0
1954-12-01;--:--;   1639.000;   -999.000;   0
1955-01-01;--:--;   1351.000;   -999.000;   0
1955-02-01;--:--;   1037.000;   -999.000;   0
1955-03-01;--:--;    955.000;   -999.000;   0
1955-04-01;--:--;   1087.000;   -999.000;   0
1955-05-01;--:--;   1086.000;   -999.000;   0
1955-06-01;--:--;   1026.000;   -999.000;   0
1955-07-01;--:--;   2064.000;   -999.000;   0
1955-08-01;--:--;   5824.000;   -999.000;   0
1955-09-01;--:--;   6365.000;   -999.000;   0
1955-10-01;--:--;   4778.000;   -999.000;   0
1955-11-01;--:--;   2044.000;   -999.000;   0
1955-12-01;--:--;   1485.000;   -999.000;   0
1956-01-01;--:--;   1303.000;   -999.000;   0
1956-02-01;--:--;   1025.000;   -999.000;   0
1956-03-01;--:--;   1045.000;   -999.000;   0
1956-04-01;--:--;   1057.000;   -999.000;   0
1956-05-01;--:--;   1112.000;   -999.000;   0
1956-06-01;--:--;   1180.000;   -999.000;   0
1956-07-01;--:--;   2520.000;   -999.000;   0
1956-08-01;--:--;   6048.000;   -999.000;   0
1956-09-01;--:--;   5748.000;   -999.000;   0
1956-10-01;--:--;   5376.000;   -999.000;   0
1956-11-01;--:--;   2986.000;   -999.000;   0
1956-12-01;--:--;   1821.000;   -999.000;   0
1957-01-01;--:--;   1355.000;   -999.000;   0
1957-02-01;--:--;   1140.000;   -999.000;   0
1957-03-01;--:--;   1045.000;   -999.000;   0
1957-04-01;--:--;   1168.000;   -999.000;   0
1957-05-01;--:--;   1213.000;   -999.000;   0
1957-06-01;--:--;   1481.000;   -999.000;   0
1957-07-01;--:--;   2031.000;   -999.000;   0
1957-08-01;--:--;   5264.000;   -999.000;   0
1957-09-01;--:--;   5169.000;   -999.000;   0
1957-10-01;--:--;   2277.000;   -999.000;   0
1957-11-01;--:--;   1404.000;   -999.000;   0
1957-12-01;--:--;   1090.000;   -999.000;   0
1958-01-01;--:--;    877.000;   -999.000;   0
1958-02-01;--:--;    851.000;   -999.000;   0
1958-03-01;--:--;    888.000;   -999.000;   0
1958-04-01;--:--;    987.000;   -999.000;   0
1958-05-01;--:--;    686.000;   -999.000;   0
1958-06-01;--:--;    987.000;   -999.000;   0
1958-07-01;--:--;   2430.000;   -999.000;   0
1958-08-01;--:--;   6309.000;   -999.000;   0
1958-09-01;--:--;   5787.000;   -999.000;   0
1958-10-01;--:--;   4629.000;   -999.000;   0
1958-11-01;--:--;   1408.000;   -999.000;   0
1958-12-01;--:--;   1456.000;   -999.000;   0
1959-01-01;--:--;   1153.000;   -999.000;   0
1959-02-01;--:--;    913.000;   -999.000;   0
1959-03-01;--:--;   1030.000;   -999.000;   0
1959-04-01;--:--;   1014.000;   -999.000;   0
1959-05-01;--:--;    817.000;   -999.000;   0
1959-06-01;--:--;    868.000;   -999.000;   0
1959-07-01;--:--;   1836.000;   -999.000;   0
1959-08-01;--:--;   6011.000;   -999.000;   0
1959-09-01;--:--;   8063.000;   -999.000;   0
1959-10-01;--:--;   4442.000;   -999.000;   0
1959-11-01;--:--;   2465.000;   -999.000;   0
1959-12-01;--:--;   1474.000;   -999.000;   0
1960-01-01;--:--;   1105.000;   -999.000;   0
1960-02-01;--:--;    901.000;   -999.000;   0
1960-03-01;--:--;    948.000;   -999.000;   0
1960-04-01;--:--;   1014.000;   -999.000;   0
1960-05-01;--:--;    892.000;   -999.000;   0
1960-06-01;--:--;    817.000;   -999.000;   0
1960-07-01;--:--;   2042.000;   -999.000;   0
1960-08-01;--:--;   6085.000;   -999.000;   0
1960-09-01;--:--;   6095.000;   -999.000;   0
1960-10-01;--:--;   4069.000;   -999.000;   0
1960-11-01;--:--;   1585.000;   -999.000;   0
1960-12-01;--:--;   1123.000;   -999.000;   0
1961-01-01;--:--;    858.000;   -999.000;   0
1961-02-01;--:--;    752.000;   -999.000;   0
1961-03-01;--:--;    970.000;   -999.000;   0
1961-04-01;--:--;   1037.000;   -999.000;   0
1961-05-01;--:--;    705.000;   -999.000;   0
1961-06-01;--:--;    709.000;   -999.000;   0
1961-07-01;--:--;   2665.000;   -999.000;   0
1961-08-01;--:--;   6720.000;   -999.000;   0
1961-09-01;--:--;   8217.000;   -999.000;   0
1961-10-01;--:--;   5376.000;   -999.000;   0
1961-11-01;--:--;   2334.000;   -999.000;   0
1961-12-01;--:--;   1709.000;   -999.000;   0
1962-01-01;--:--;   1355.000;   -999.000;   0
1962-02-01;--:--;   1132.000;   -999.000;   0
1962-03-01;--:--;   1101.000;   -999.000;   0
1962-04-01;--:--;   1234.000;   -999.000;   0
1962-05-01;--:--;   1232.000;   -999.000;   0
1962-06-01;--:--;   1442.000;   -999.000;   0
1962-07-01;--:--;   2068.000;   -999.000;   0
1962-08-01;--:--;   5600.000;   -999.000;   0
1962-09-01;--:--;   6520.000;   -999.000;   0
1962-10-01;--:--;   4368.000;   -999.000;   0
1962-11-01;--:--;   1905.000;   -999.000;   0
1962-12-01;--:--;   1478.000;   -999.000;   0
1963-01-01;--:--;   1187.000;   -999.000;   0
1963-02-01;--:--;   1116.000;   -999.000;   0
1963-03-01;--:--;    981.000;   -999.000;   0
1963-04-01;--:--;   1211.000;   -999.000;   0
1963-05-01;--:--;   1418.000;   -999.000;   0
1963-06-01;--:--;   1412.000;   -999.000;   0
1963-07-01;--:--;   1011.000;   -999.000;   0
1963-08-01;--:--;   6459.000;   -999.000;   0
1963-09-01;--:--;   6095.000;   -999.000;   0
1963-10-01;--:--;   3416.000;   -999.000;   0
1963-11-01;--:--;   1805.000;   -999.000;   0
1963-12-01;--:--;   1784.000;   -999.000;   0
1964-01-01;--:--;   1635.000;   -999.000;   0
1964-02-01;--:--;   1380.000;   -999.000;   0
1964-03-01;--:--;   1176.000;   -999.000;   0
1964-04-01;--:--;   1273.000;   -999.000;   0
1964-05-01;--:--;   1512.000;   -999.000;   0
1964-06-01;--:--;   1651.000;   -999.000;   0
1964-07-01;--:--;   3188.000;   -999.000;   0
1964-08-01;--:--;   7243.000;   -999.000;   0
1964-09-01;--:--;   7947.000;   -999.000;   0
1964-10-01;--:--;   5600.000;   -999.000;   0
1964-11-01;--:--;   3078.000;   -999.000;   0
1964-12-01;--:--;   1982.000;   -999.000;   0
1965-01-01;--:--;   2131.000;   -999.000;   0
1965-02-01;--:--;   2017.000;   -999.000;   0
1965-03-01;--:--;   1635.000;   -999.000;   0
1965-04-01;--:--;   1404.000;   -999.000;   0
1965-05-01;--:--;   1560.000;   -999.000;   0
1965-06-01;--:--;   1566.000;   -999.000;   0
1965-07-01;--:--;   1993.000;   -999.000;   0
1965-08-01;--:--;   4629.000;   -999.000;   0
1965-09-01;--:--;   5169.000;   -999.000;   0
1965-10-01;--:--;   3882.000;   -999.000;   0
1965-11-01;--:--;   2237.000;   -999.000;   0
1965-12-01;--:--;   1792.000;   -999.000;   0
1966-01-01;--:--;   1463.000;   -999.000;   0
1966-02-01;--:--;   1219.000;   -999.000;   0
1966-03-01;--:--;    963.000;   -999.000;   0
1966-04-01;--:--;   1408.000;   -999.000;   0
1966-05-01;--:--;   1325.000;   -999.000;   0
1966-06-01;--:--;   1392.000;   -999.000;   0
1966-07-01;--:--;   2045.000;   -999.000;   0
1966-08-01;--:--;   4442.000;   -999.000;   0
1966-09-01;--:--;   5864.000;   -999.000;   0
1966-10-01;--:--;   2352.000;   -999.000;   0
1966-11-01;--:--;   1793.000;   -999.000;   0
1966-12-01;--:--;   1885.000;   -999.000;   0
1967-01-01;--:--;   1751.000;   -999.000;   0
1967-02-01;--:--;   1252.000;   -999.000;   0
1967-03-01;--:--;    787.000;   -999.000;   0
1967-04-01;--:--;   1342.000;   -999.000;   0
1967-05-01;--:--;   1310.000;   -999.000;   0
1967-06-01;--:--;   1222.000;   -999.000;   0
1967-07-01;--:--;   2068.000;   -999.000;   0
1967-08-01;--:--;   5861.000;   -999.000;   0
1967-09-01;--:--;   6867.000;   -999.000;   0
1967-10-01;--:--;   4554.000;   -999.000;   0
1967-11-01;--:--;   2233.000;   -999.000;   0
1967-12-01;--:--;   1829.000;   -999.000;   0
1968-01-01;--:--;   1538.000;   -999.000;   0
1968-02-01;--:--;   1424.000;   -999.000;   0
1968-03-01;--:--;   1123.000;   -999.000;   0
1968-04-01;--:--;   1273.000;   -999.000;   0
1968-05-01;--:--;   1239.000;   -999.000;   0
1968-06-01;--:--;   1238.000;   -999.000;   0
1968-07-01;--:--;   2452.000;   -999.000;   0
1968-08-01;--:--;   5693.000;   -999.000;   0
1968-09-01;--:--;   3865.000;   -999.000;   0
1968-10-01;--:--;   3587.000;   -999.000;   0
1968-11-01;--:--;   1655.000;   -999.000;   0
1968-12-01;--:--;   1493.000;   -999.000;   0
1969-01-01;--:--;   1045.000;   -999.000;   0
1969-02-01;--:--;    963.000;   -999.000;   0
1969-03-01;--:--;   1108.000;   -999.000;   0
1969-04-01;--:--;   1689.000;   -999.000;   0
1969-05-01;--:--;   1459.000;   -999.000;   0
1969-06-01;--:--;   1107.000;   -999.000;   0
1969-07-01;--:--;   2143.000;   -999.000;   0
1969-08-01;--:--;   6563.000;   -999.000;   0
1969-09-01;--:--;   5509.000;   -999.000;   0
1969-10-01;--:--;   2034.000;   -999.000;   0
1969-11-01;--:--;   1469.000;   -999.000;   0
1969-12-01;--:--;   1344.000;   -999.000;   0
1970-01-01;--:--;   1168.000;   -999.000;   0
1970-02-01;--:--;    946.000;   -999.000;   0
1970-03-01;--:--;    854.000;   -999.000;   0
1970-04-01;--:--;   1331.000;   -999.000;   0
1970-05-01;--:--;   1101.000;   -999.000;   0
1970-06-01;--:--;    871.000;   -999.000;   0
1970-07-01;--:--;   1482.000;   -999.000;   0
1970-08-01;--:--;   6238.000;   -999.000;   0
1970-09-01;--:--;   5972.000;   -999.000;   0
1970-10-01;--:--;   3042.000;   -999.000;   0
1970-11-01;--:--;   2060.000;   -999.000;   0
1970-12-01;--:--;   1433.000;   -999.000;   0
1971-01-01;--:--;   1411.000;   -999.000;   0
1971-02-01;--:--;   1376.000;   -999.000;   0
1971-03-01;--:--;    966.000;   -999.000;   0
1971-04-01;--:--;   1527.000;   -999.000;   0
1971-05-01;--:--;   1284.000;   -999.000;   0
1971-06-01;--:--;    956.000;   -999.000;   0
1971-07-01;--:--;   2210.000;   -999.000;   0
1971-08-01;--:--;   6040.000;   -999.000;   0
1971-09-01;--:--;   5810.000;   -999.000;   0
1971-10-01;--:--;   2800.000;   -999.000;   0
1971-11-01;--:--;   1944.000;   -999.000;   0
1971-12-01;--:--;   1459.000;   -999.000;   0
1972-01-01;--:--;   1433.000;   -999.000;   0
1972-02-01;--:--;   1125.000;   -999.000;   0
1972-03-01;--:--;    993.000;   -999.000;   0
1972-04-01;--:--;   1296.000;   -999.000;   0
1972-05-01;--:--;   1123.000;   -999.000;   0
1972-06-01;--:--;   1141.000;   -999.000;   0
1972-07-01;--:--;   1885.000;   -999.000;   0
1972-08-01;--:--;   3274.000;   -999.000;   0
1972-09-01;--:--;   2719.000;   -999.000;   0
1972-10-01;--:--;   2408.000;   -999.000;   0
1972-11-01;--:--;   1307.000;   -999.000;   0
1972-12-01;--:--;    952.000;   -999.000;   0
1973-01-01;--:--;    825.000;   -999.000;   0
1973-02-01;--:--;    628.000;   -999.000;   0
1973-03-01;--:--;    642.000;   -999.000;   0
1973-04-01;--:--;   1014.000;   -999.000;   0
1973-05-01;--:--;    974.000;   -999.000;   0
1973-06-01;--:--;    983.000;   -999.000;   0
1973-07-01;--:--;   1594.000;   -999.000;   0
1973-08-01;--:--;   5376.000;   -999.000;   0
1973-09-01;--:--;   5555.000;   -999.000;   0
1973-10-01;--:--;   3110.000;   -999.000;   0
1973-11-01;--:--;   1658.000;   -999.000;   0
1973-12-01;--:--;   1172.000;   -999.000;   0
1974-01-01;--:--;   1183.000;   -999.000;   0
1974-02-01;--:--;    826.000;   -999.000;   0
1974-03-01;--:--;    813.000;   -999.000;   0
1974-04-01;--:--;   1257.000;   -999.000;   0
1974-05-01;--:--;   1183.000;   -999.000;   0
1974-06-01;--:--;   1211.000;   -999.000;   0
1974-07-01;--:--;   3658.000;   -999.000;   0
1974-08-01;--:--;   7989.000;   -999.000;   0
1974-09-01;--:--;   6674.000;   -999.000;   0
1974-10-01;--:--;   3770.000;   -999.000;   0
1974-11-01;--:--;   1894.000;   -999.000;   0
1974-12-01;--:--;   1202.000;   -999.000;   0
1975-01-01;--:--;   1336.000;   -999.000;   0
1975-02-01;--:--;    946.000;   -999.000;   0
1975-03-01;--:--;    881.000;   -999.000;   0
1975-04-01;--:--;   1385.000;   -999.000;   0
1975-05-01;--:--;   1247.000;   -999.000;   0
1975-06-01;--:--;    987.000;   -999.000;   0
1975-07-01;--:--;   2449.000;   -999.000;   0
1975-08-01;--:--;   7205.000;   -999.000;   0
1975-09-01;--:--;   8680.000;   -999.000;   0
1975-10-01;--:--;   4144.000;   -999.000;   0
1975-11-01;--:--;   2125.000;   -999.000;   0
1975-12-01;--:--;   1661.000;   -999.000;   0
1976-01-01;--:--;   1385.000;   -999.000;   0
1976-02-01;--:--;   1233.000;   -999.000;   0
1976-03-01;--:--;    866.000;   -999.000;   0
1976-04-01;--:--;   1168.000;   -999.000;   0
1976-05-01;--:--;   1575.000;   -999.000;   0
1976-06-01;--:--;   1222.000;   -999.000;   0
1976-07-01;--:--;   2105.000;   -999.000;   0
1976-08-01;--:--;   5787.000;   -999.000;   0
1976-09-01;--:--;   4398.000;   -999.000;   0
1976-10-01;--:--;   2359.000;   -999.000;   0
1976-11-01;--:--;   1720.000;   -999.000;   0
1976-12-01;--:--;   1347.000;   -999.000;   0
1977-01-01;--:--;   1142.000;   -999.000;   0
1977-02-01;--:--;    843.000;   -999.000;   0
1977-03-01;--:--;    866.000;   -999.000;   0
1977-04-01;--:--;   1280.000;   -999.000;   0
1977-05-01;--:--;   1344.000;   -999.000;   0
1977-06-01;--:--;   1122.000;   -999.000;   0
1977-07-01;--:--;   2643.000;   -999.000;   0
1977-08-01;--:--;   6459.000;   -999.000;   0
1977-09-01;--:--;   5169.000;   -999.000;   0
1977-10-01;--:--;   2968.000;   -999.000;   0
1977-11-01;--:--;   2469.000;   -999.000;   0
1977-12-01;--:--;   1370.000;   -999.000;   0
1978-01-01;--:--;   1463.000;   -999.000;   0
1978-02-01;--:--;   1000.000;   -999.000;   0
1978-03-01;--:--;    825.000;   -999.000;   0
1978-04-01;--:--;   1184.000;   -999.000;   0
1978-05-01;--:--;   1254.000;   -999.000;   0
1978-06-01;--:--;   1203.000;   -999.000;   0
1978-07-01;--:--;   2202.000;   -999.000;   0
1978-08-01;--:--;   5973.000;   -999.000;   0
1978-09-01;--:--;   5015.000;   -999.000;   0
1978-10-01;--:--;   4181.000;   -999.000;   0
1978-11-01;--:--;   1728.000;   -999.000;   0
1978-12-01;--:--;   1325.000;   -999.000;   0
1979-01-01;--:--;   1243.000;   -999.000;   0
1979-02-01;--:--;    967.000;   -999.000;   0
1979-03-01;--:--;   1045.000;   -999.000;   0
1979-04-01;--:--;   1385.000;   -999.000;   0
1979-05-01;--:--;   1280.000;   -999.000;   0
1979-06-01;--:--;   1118.000;   -999.000;   0
1979-07-01;--:--;   1982.000;   -999.000;   0
1979-08-01;--:--;   5040.000;   -999.000;   0
1979-09-01;--:--;   4050.000;   -999.000;   0
1979-10-01;--:--;   2736.000;   -999.000;   0
1979-11-01;--:--;   1628.000;   -999.000;   0
1979-12-01;--:--;   1280.000;   -999.000;   0
1980-01-01;--:--;    780.000;   -999.000;   0
1980-02-01;--:--;    790.000;   -999.000;   0
1980-03-01;--:--;    862.000;   -999.000;   0
1980-04-01;--:--;   1145.000;   -999.000;   0
1980-05-01;--:--;   1340.000;   -999.000;   0
1980-06-01;--:--;    979.000;   -999.000;   0
1980-07-01;--:--;   2606.000;   -999.000;   0
1980-08-01;--:--;   6309.000;   -999.000;   0
1980-09-01;--:--;   4591.000;   -999.000;   0
1980-10-01;--:--;   2255.000;   -999.000;   0
1980-11-01;--:--;   1531.000;   -999.000;   0
1980-12-01;--:--;   1064.000;   -999.000;   0
1981-01-01;--:--;    963.000;   -999.000;   0
1981-02-01;--:--;    752.000;   -999.000;   0
1981-03-01;--:--;    731.000;   -999.000;   0
1981-04-01;--:--;   1277.000;   -999.000;   0
1981-05-01;--:--;   1037.000;   -999.000;   0
1981-06-01;--:--;    856.000;   -999.000;   0
1981-07-01;--:--;   1945.000;   -999.000;   0
1981-08-01;--:--;   5339.000;   -999.000;   0
1981-09-01;--:--;   5246.000;   -999.000;   0
1981-10-01;--:--;   2971.000;   -999.000;   0
1981-11-01;--:--;   1365.000;   -999.000;   0
1981-12-01;--:--;   1108.000;   -999.000;   0
1982-01-01;--:--;   1008.000;   -999.000;   0
1982-02-01;--:--;   1116.000;   -999.000;   0
1982-03-01;--:--;    821.000;   -999.000;   0
1982-04-01;--:--;   1141.000;   -999.000;   0
1982-05-01;--:--;    888.000;   -999.000;   0
1982-06-01;--:--;    868.000;   -999.000;   0
1982-07-01;--:--;   1351.000;   -999.000;   0
1982-08-01;--:--;   2848.000;   -999.000;   0
1982-09-01;--:--;   3125.000;   -999.000;   0
1982-10-01;--:--;   2680.000;   -999.000;   0
1982-11-01;--:--;   1165.000;   -999.000;   0
1982-12-01;--:--;   1086.000;   -999.000;   0
